Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
BookerTools,DB_46486,113600668,DirectBooker,Gabrijela House,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,18,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_46471,113600593,DirectBooker,Authentic Stay in the Heart of Zadar’s Old Town,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,36,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
BookerTools,DB_46474,113600620,DirectBooker,Apartments Gora Seaview,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,57,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,5,TRUE,1,1
BookerTools,DB_46312,113600452,DirectBooker,Coastal Breeze House,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,15,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_46388,113600591,DirectBooker,Serene Escape near Zadar with Private Pool & Charming Outdoor Oasis,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,57,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_46373,113600453,DirectBooker,Studio Sineva,HRV,OnboardingSucceeded,,,False,False,TRUE,FALSE,6,2,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,344
BookerTools,DB_46387,113600536,DirectBooker,"Charming Retreat with Lush Garden, BBQ & Sunlit Terrace Near Bibinje Beaches",HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,36,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_46475,113600622,DirectBooker,Relaxing Zadar Hideaway with Seasonal Pool & Seaside Charm,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,33,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_46745,113600823,DirectBooker,Villa Julia,HRV,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,68,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,6,TRUE,1,1
BookerTools,DB_46379,113600496,DirectBooker,Sunny Street Apartments 2,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,34,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,TRUE,1,337
BookerTools,DB_46476,113600625,DirectBooker,Apartment Villa Troskot,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,27,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,302
BookerTools,DB_46473,113600596,DirectBooker,Modern Comfort with Shared Pool & Lush Green Surroundings in Kastav,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,54,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,1
BookerTools,DB_46282,113600450,DirectBooker,Guest House City Oasis,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,N/A,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,320
BookerTools,DB_46381,113600534,DirectBooker,Countryside Holiday Home Marko,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookerTools,DB_46384,113600535,DirectBooker,Apartments Pansion Franka 4*,HRV,OnboardingSucceeded,,,False,True,TRUE,TRUE,6,23,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,TRUE,1,1
