Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
BookingPal,1235349464,107247900,MauiParadisePropertiesUSD,Kapalua Bay Villas 20G4,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,3
BookingPal,1235349500,73065183,MauiParadisePropertiesUSD,Hale Mahina A207,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,46,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,19
BookingPal,1235349514,72125920,MauiParadisePropertiesUSD,Eldorado K104,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,13
BookingPal,1235349515,72125895,MauiParadisePropertiesUSD,Eldorado K102,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,49,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,28
BookingPal,1235349442,107247769,MauiParadisePropertiesUSD,Kahana Manor 205,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,49,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235349486,72125913,MauiParadisePropertiesUSD,Island Sands 210,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,86,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,5
BookingPal,1235547143,106609610,RJVPensacolaBeachPropertiesUSD,Portofino Island Resort Penthouse 3-2102,USA,OnboardingSucceeded,,,True,False,N/A,TRUE,6,64,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235349483,72125909,MauiParadisePropertiesUSD,Island Surf 306,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,89,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,13
BookingPal,1235349447,72275408,MauiParadisePropertiesUSD,Keawakapu 208,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,58,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,8
BookingPal,1235556649,106547250,RJVLuxuryCoastalVRUSD,Shipwatch A301,USA,OnboardingSucceeded,,,True,False,N/A,TRUE,6,30,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235349511,72125901,MauiParadisePropertiesUSD,Eldorado L102,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,103,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,20
BookingPal,1235351292,107250388,MauiParadisePropertiesUSD,Wailea Ekahi 21A,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,48,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,23
BookingPal,1235563887,107621322,RJVRealjoyVacationsUSD,Tidewater 1916,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,25,N/A,,,,FALSE,TRUE,TRUE,N/A,FALSE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235349375,72276200,MauiParadisePropertiesUSD,Maui Kai 201,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,46,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,29
BookingPal,1235351381,72275197,MauiParadisePropertiesUSD,Papakea K306,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,59,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,30
BookingPal,1235557436,106235828,VillagePropertiesatSunriver,Bittern - Unit 4,USA,OnboardingSucceeded,,,True,False,N/A,TRUE,6,69,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235351322,72277117,MauiParadisePropertiesUSD,Paki Maui 424,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,61,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,29
BookingPal,1235558828,106502525,WildDunes,Twin Oaks Cottage 47 by Wild Dunes,USA,PropertyDisabled,,,False,False,N/A,TRUE,6,21,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,44
BookingPal,1235539890,107249506,MauiParadisePropertiesUSD,Papakea A306,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,11
BookingPal,1235431825,107246513,MauiParadisePropertiesUSD,Kaanapali Plantation 11,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,21
BookingPal,1235562183,107458469,RJVRealjoyVacationsUSD,Topsail Village 322,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,36,FALSE,13,9,"MandatoryFeesFacilitiesAndServices, Pets, GuestFacilitiesAndServices, Internet",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235558608,106437718,KnutsonAssociatesUSD,Kona Reef#A7,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,10,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235349426,72274633,MauiParadisePropertiesUSD,Kaanapali Royal N102,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,57,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,11
BookingPal,1235553995,107246450,MauiParadisePropertiesUSD,Kaanapali Alii 411,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,45
BookingPal,1235349446,72275418,MauiParadisePropertiesUSD,Kauhale Makai 114,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,68,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,10
BookingPal,1235349460,72275422,MauiParadisePropertiesUSD,Kapalua Bay Villas 35G1,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,91,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,20
BookingPal,1235351313,72275205,MauiParadisePropertiesUSD,Royal Kahana 104,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,64,N/A,,,,FALSE,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,32
BookingPal,1235557434,106408641,RJVRealjoyVacationsUSD,Our Beautiful Place,USA,OnboardingSucceeded,,,True,False,TRUE,TRUE,6,32,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
BookingPal,1235557008,106210631,MyVacationHavenUSD,Plimsoll Retreat at Watersound West Beach,USA,OnboardingSucceeded,,,False,False,N/A,TRUE,6,94,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
BookingPal,1235561869,107160409,KnutsonAssociatesUSD,Kona Makai 3-205,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,39,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,37
BookingPal,1235351294,72275226,MauiParadisePropertiesUSD,Wailea Ekolu 1604,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,48,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,17
BookingPal,1235349377,107249155,MauiParadisePropertiesUSD,Menehune Shores 403,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,48,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,19
BookingPal,1235456531,106501987,WildDunes,Shipwatch 308B,USA,PropertyDisabled,,,False,False,N/A,TRUE,6,16,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,30
BookingPal,1235351302,72275218,MauiParadisePropertiesUSD,Valley Isle 204,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,28
BookingPal,1235456529,106501983,WildDunes,Seagrove 11D,USA,PropertyDisabled,,,False,False,N/A,TRUE,6,20,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,26
BookingPal,1235535872,107249023,MauiParadisePropertiesUSD,Maui Kaanapali Villas 415,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,49,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,15
BookingPal,1235456528,106501980,WildDunes,Seagrove 2D,USA,PropertyDisabled,,,False,False,N/A,TRUE,6,25,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,22
BookingPal,1235465728,107249018,MauiParadisePropertiesUSD,Mana Kai 803,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,49,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,7
BookingPal,1235349493,72125918,MauiParadisePropertiesUSD,Hale Ono Loa 214,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,91,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,11
BookingPal,1235351389,73065191,MauiParadisePropertiesUSD,Palms at Wailea 2108,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,44,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,14
BookingPal,1235349489,107246211,MauiParadisePropertiesUSD,Hale Ono Loa 120,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,18
BookingPal,1235349524,73065171,MauiParadisePropertiesUSD,Kihei Akahi C302,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,63,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,24
BookingPal,1235351526,72277109,MauiParadisePropertiesUSD,Napili Point C40,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,48,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,25
BookingPal,1235552740,107246185,MauiParadisePropertiesUSD,Eldorado L202,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,50,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,33
BookingPal,1235547982,64443405,harborinnllc,Last Call Never,USA,OnboardingSucceeded,,,True,False,N/A,TRUE,6,37,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,FALSE,1,0
BookingPal,1235456523,106501951,WildDunes,"Ocean Club 4408 by Wild Dunes, Luxury Oceanfront Condo with Resort Amenities",USA,PropertyDisabled,,,False,False,N/A,TRUE,6,25,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,24
BookingPal,1235456460,106501496,WildDunes,Summer Dunes Lane 1,USA,PropertyDisabled,,,False,False,N/A,TRUE,6,52,N/A,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,33
BookingPal,1235351528,72277107,MauiParadisePropertiesUSD,Napili Point B5,USA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,48,N/A,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,16
