Provider,Provider Property ID,Expedia ID,Property Manager,Name,Country Code,Public Code,Reason Codes,Messages,Is Live,Meets Go Live Requirements,Regulatory Compliant,Images,Images Minimum,Images Found,Amenities,Amenities Minimum,Amenities Found,Amenities Missing,Special Check-In Instructions,Property Contact,Business Model,Number of Bedrooms,Number of Bathrooms,Taxes,Property Name,Phone,Geo-Coordinates,Address,Structure Type,Currency,Active Products,Active Products Minimum,Active Products Found,Sufficient Inventory,Sufficient Inventory Minimum,Sufficient Inventory Found
EQCTravelStaytion,834781,117027463,EQCTravelStaytion,Big Cliff Apartment by Atlantic Holiday,PRT,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,32,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,832333,116966086,TravelStaytionAMER,City Calm   Gym  Pool    City Easy Access,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,56,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,834756,117023646,TravelStaytionAMER,Upstay Contemporary 4BR Family Home with Garden,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,834780,117027462,EQCTravelStaytion,Villa Mar by Atlantic Holiday,PRT,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,32,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,835103,117041451,EQCTravelStaytion,The Retreat - Short walk from beach  parking,GBR,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,817077,117011484,TravelStaytionAMER,Cozy 3BDR House near Disney,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,32,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,831823,116966079,TravelStaytionAMER,Relax Above Miami   Skyline Views  Gym   Pool,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,55,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,835102,117041450,EQCTravelStaytion,Dewis Da - Short walk from beach  parking,GBR,OnboardingSucceeded,,,False,False,N/A,FALSE,6,0,N/A,,,,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,TRUE,1,1
EQCTravelStaytion,831821,116966074,TravelStaytionAMER,Wake Up to City Views     Pool Gym   High speed WiFi,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,53,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,B6865,117023222,TravelStaytionAMER,Family Fun Condo  Pool  Hot Tub  Sauna   near Disney,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,28,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,2
EQCTravelStaytion,833335,116980663,TravelStaytionGRC,La Casa Rosa Seaside Getaway,GRC,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,38,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,832332,116966084,TravelStaytionAMER,Pool  Gym   Views   A Peaceful Pause in Downtown,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,62,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,B6872,117023652,TravelStaytionAMER,Modern 2BR Condo w Private Patio7 min to Disney,USA,OnboardingSucceeded,,,True,True,N/A,TRUE,6,25,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,3
EQCTravelStaytion,833307,116943371,EQCTravelStaytion,Ci  Capo 2 by Wonderful Italy,ITA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,12,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,834671,116986141,EQCTravelStaytion,Balcony Pool Royal Cabanas Golf  18,PRT,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,30,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,834657,116962879,EQCTravelStaytion,Villetta Alice - Appartamento Timo by Wonderful Italy,ITA,OnboardingSucceeded,,,False,False,FALSE,TRUE,6,17,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
EQCTravelStaytion,816250,116954076,TravelStaytionGRC,Villa Anali  Kastraki  Naxos,GRC,OnboardingSucceeded,,,True,True,TRUE,TRUE,6,43,N/A,,,,N/A,TRUE,TRUE,N/A,TRUE,TRUE,N/A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,TRUE,1,1
